,volt,current,soc,max_single_volt,min_single_volt,max_temp,min_temp,timestamp,car,label,charge_segment,mileage
46,40.081579999999995,-102.1,44.0,3.7531,3.7361000000000004,28.1,25.0,461.0,471,00,1,19974.649800000003
47,40.103,-102.1,44.0,3.7540999999999998,3.7371,29.0,25.0,471.0,471,00,1,19974.649800000003
48,40.103,-102.08999999999999,44.1,3.7552,3.7382,29.0,25.0,481.0,471,00,1,19974.649800000003
49,40.10657,-102.01,45.0,3.7571,3.7401,29.0,25.0,491.0,471,00,1,19974.649800000003
50,40.141079999999995,-102.1,45.0,3.7580999999999998,3.7411000000000003,29.0,25.0,501.0,471,00,1,19974.649800000003
51,40.1625,-102.1,45.0,3.7591,3.7421,29.0,25.0,511.0,471,00,1,19974.649800000003
52,40.1625,-102.1,45.1,3.7601999999999998,3.7431,29.0,25.0,521.0,471,00,1,19974.649800000003
53,40.16607,-102.1,46.0,3.7621,3.7441,29.0,25.0,531.0,471,00,1,19974.649800000003
54,40.200579999999995,-102.1,46.0,3.7630999999999997,3.7452,29.0,25.0,541.0,471,00,1,19974.649800000003
55,40.222,-102.1,46.0,3.7641999999999998,3.7471,29.0,25.0,551.0,471,00,1,19974.649800000003
56,40.222,-102.1,46.1,3.7661,3.7481,29.0,25.1,561.0,471,00,1,19974.649800000003
57,40.22557,-102.1,47.0,3.7671,3.7491,29.0,26.0,571.0,471,00,1,19974.649800000003
58,40.2577,-102.1,47.0,3.7683000000000004,3.7501,29.0,26.0,581.0,471,00,1,19974.649800000003
59,40.260079999999995,-102.1,47.0,3.7711,3.7512000000000003,29.0,26.0,591.0,471,00,1,19974.649800000003
60,40.2815,-102.1,47.0,3.7721,3.7531,29.0,26.0,601.0,471,00,1,19974.649800000003
61,40.28507,-102.1,47.1,3.7731,3.7540999999999998,29.0,26.0,611.0,471,00,1,19974.649800000003
62,40.3172,-102.1,48.0,3.7742999999999998,3.7552,29.0,26.0,621.0,471,00,1,19974.649800000003
63,40.32077,-102.08999999999999,48.0,3.7769999999999997,3.7571,29.0,26.0,631.0,471,00,1,19974.649800000003
64,40.3529,-102.01,48.0,3.7771999999999997,3.7582,29.0,26.0,641.0,471,00,1,19974.649800000003
65,40.3529,-102.1,48.1,3.7792,3.76,29.0,26.0,651.0,471,00,1,19974.649800000003
66,40.35528,-102.1,49.0,3.7812,3.7601999999999998,29.0,26.0,661.0,471,00,1,19974.649800000003
67,40.38027,-102.08999999999999,49.0,3.7831,3.7622,29.0,26.0,671.0,471,00,1,19974.649800000003
68,40.4124,-102.01,49.0,3.7841,3.764,29.0,26.0,681.0,471,00,1,19974.649800000003
69,40.41478,-102.08999999999999,49.1,3.7853000000000003,3.7641999999999998,29.0,26.0,691.0,471,00,1,19974.649800000003
70,40.4362,-102.01,50.0,3.7881,3.7661,29.0,26.0,701.0,471,00,1,19974.649800000003
71,40.43977,-102.1,50.0,3.7891,3.7672,29.0,26.0,711.0,471,00,1,19974.649800000003
72,40.47428,-102.1,50.0,3.7902,3.7691,29.1,26.0,721.0,471,00,1,19974.649800000003
73,40.4957,-102.08999999999999,50.1,3.7922,3.7702,30.0,26.0,731.0,471,00,1,19974.649800000003
74,40.49927,-102.01,51.0,3.7941,3.7721,30.0,26.0,741.0,471,00,1,19974.649800000003
75,40.5314,-102.1,51.0,3.7951,3.7731,30.0,26.0,751.0,471,00,1,19974.649800000003
76,40.53378,-102.1,51.0,3.7963000000000005,3.7741,30.0,26.0,761.0,471,00,1,19974.649800000003
77,40.5552,-102.1,51.0,3.7991,3.7753,30.0,26.0,771.0,471,00,1,19974.649800000003
78,40.55877,-102.1,51.1,3.8002,3.7781000000000002,30.0,26.0,781.0,471,00,1,19974.649800000003
79,40.59328,-102.1,52.0,3.8022,3.7792,30.0,26.0,791.0,471,00,1,19974.649800000003
80,40.61827,-102.1,52.0,3.8041,3.7811000000000003,30.0,26.0,801.0,471,00,1,19974.649800000003
81,40.6504,-102.1,52.0,3.8052,3.7821,30.0,26.0,811.0,471,00,1,19974.649800000003
82,40.6504,-102.1,52.1,3.8072,3.7831,30.0,26.1,821.0,471,00,1,19974.649800000003
83,40.65278,-102.1,53.0,3.8091999999999997,3.7843,30.0,27.0,831.0,471,00,1,19974.649800000003
84,40.6742,-102.1,53.0,3.8112000000000004,3.7872,30.0,27.0,841.0,471,00,1,19974.649800000003
85,40.67777,-102.1,53.0,3.8132,3.7889999999999997,30.0,27.0,851.0,471,00,1,19974.649800000003
86,40.71228,-102.1,53.1,3.8152,3.7891999999999997,30.0,27.0,861.0,471,00,1,19974.649800000003
87,40.7337,-102.1,54.0,3.8171,3.7912000000000003,30.0,27.0,871.0,471,00,1,19974.649800000003
88,40.73727,-102.1,54.0,3.8182,3.7931,30.0,27.0,881.0,471,00,1,19974.649800000003
89,40.77178,-102.1,54.0,3.8202,3.7941999999999996,30.0,27.0,891.0,471,00,1,19974.649800000003
90,40.7932,-102.1,54.0,3.8222,3.7962000000000002,30.0,27.0,901.0,471,00,1,19974.649800000003
91,40.79677,-102.08999999999999,54.1,3.8242,3.7981,30.0,27.0,911.0,471,00,1,19974.649800000003
92,40.828900000000004,-102.0,55.0,3.8262,3.7992,30.0,27.0,921.0,471,00,1,19974.649800000003
93,40.83128,-102.01,55.0,3.8282000000000003,3.8012,30.0,27.0,931.0,471,00,1,19974.649800000003
94,40.85627,-102.1,55.0,3.8302,3.8032,30.0,27.0,941.0,471,00,1,19974.649800000003
95,40.888400000000004,-102.1,55.1,3.8322,3.8051000000000004,30.0,27.0,951.0,471,00,1,19974.649800000003
96,40.89078,-102.1,56.0,3.8341999999999996,3.8061,30.1,27.0,961.0,471,00,1,19974.649800000003
97,40.91577,-102.1,56.0,3.8362000000000003,3.8073,31.0,27.0,971.0,471,00,1,19974.649800000003
98,40.95028,-102.1,56.0,3.8381,3.8101000000000003,31.0,27.0,981.0,471,00,1,19974.649800000003
99,40.97527,-102.08999999999999,56.1,3.8393,3.8112000000000004,31.0,27.0,991.0,471,00,1,19974.649800000003
3762386,42.02247,-125.0,62.0,3.9323,3.9053999999999998,29.0,28.0,821.0,462,10,82,7118.8656
3762387,42.05459999999999,-125.0,62.1,3.9354,3.9092,29.0,28.0,831.0,462,10,82,7118.8656
3762388,42.056979999999996,-124.97,63.0,3.9391,3.9112999999999998,29.0,28.0,841.0,462,10,82,7118.8656
3762389,42.08435,-124.71000000000001,63.0,3.9405,3.9141999999999997,29.0,28.0,851.0,462,10,82,7118.8656
3762390,42.1379,-124.8,63.0,3.9451,3.9162000000000003,29.0,28.0,861.0,462,10,82,7118.8656
3762391,42.14147,-124.81,63.1,3.9462,3.9183000000000003,29.1,28.0,871.0,462,10,82,7118.8656
3762392,42.17955,-124.91000000000001,64.0,3.9484,3.9213000000000005,30.0,28.0,881.0,462,10,82,7118.8656
3762393,42.23309999999999,-125.0,64.0,3.9523,3.9242,30.0,28.0,891.0,462,10,82,7118.8656
3762394,42.235479999999995,-124.96,64.0,3.9552,3.9263000000000003,30.0,28.0,901.0,462,10,82,7118.8656
3762395,42.26047,-124.61,64.1,3.9571,3.9292,30.0,28.0,911.0,462,10,82,7118.8656
3762396,42.294979999999995,-124.73,65.0,3.9583000000000004,3.9312,30.0,28.0,921.0,462,10,82,7118.8656
3762397,42.31997,-124.99,65.0,3.9612000000000003,3.9333000000000005,30.0,28.0,931.0,462,10,82,7118.8656
3762398,42.346149999999994,-122.91000000000001,65.0,3.9626,3.9357,30.0,28.1,941.0,462,10,82,7118.8656
3762399,42.29259999999999,-104.99,65.1,3.9589999999999996,3.9330000000000003,30.0,29.0,951.0,462,10,82,7118.8656
3762400,42.29259999999999,-104.9,66.0,3.9589999999999996,3.9330000000000003,30.0,29.0,961.0,462,10,82,7118.8656
3762401,42.294979999999995,-104.89,66.0,3.9593999999999996,3.9332000000000003,30.0,29.0,971.0,462,10,82,7118.8656
3762402,42.31997,-104.8,66.0,3.9631,3.9352,30.0,29.0,981.0,462,10,82,7118.8656
3762403,42.35209999999999,-104.8,66.0,3.9644,3.9373,30.0,29.0,991.0,462,10,82,7118.8656
3762404,42.354479999999995,-104.82,66.1,3.9678,3.9401,30.0,29.0,1001.0,462,10,82,7118.8656
3762405,42.37947,-105.01,67.0,3.9663000000000004,3.9412000000000003,30.0,29.0,1011.0,462,10,82,7118.8656
3762406,42.413979999999995,-105.07,67.0,3.9692,3.9432,30.0,29.0,1021.0,462,10,82,7118.8656
3762407,42.4354,-104.82,67.0,3.9714,3.9452,30.0,29.0,1031.0,462,10,82,7118.8656
3762408,42.43897,-105.0,67.0,3.9751000000000003,3.9473000000000003,30.0,29.0,1041.0,462,10,82,7118.8656
3762409,42.473479999999995,-104.98,67.1,3.9762000000000004,3.9502,30.0,29.0,1051.0,462,10,82,7118.8656
3762410,42.49847,-104.78999999999999,68.0,3.9784,3.9522,30.0,29.0,1061.0,462,10,82,7118.8656
3762411,42.532979999999995,-104.74000000000001,68.0,3.9821,3.9541999999999997,30.0,29.0,1071.0,462,10,82,7118.8656
3762412,42.5544,-105.11999999999999,68.0,3.9832,3.9562000000000004,30.0,29.0,1081.0,462,10,82,7118.8656
3762413,42.56035,-105.22999999999999,68.0,3.9851,3.9583000000000004,30.0,29.0,1091.0,462,10,82,7118.8656
3762414,42.6139,-104.61999999999999,68.1,3.9865000000000004,3.9612000000000003,30.0,29.0,1101.0,462,10,82,7118.8656
3762415,42.61747,-104.8,69.0,3.991,3.9632,30.0,29.0,1111.0,462,10,82,7118.8656
3762416,42.64959999999999,-104.8,69.0,3.9913,3.9653,30.0,29.0,1121.0,462,10,82,7118.8656
3762417,42.65555,-104.8,69.0,3.9941999999999998,3.9682,30.1,29.0,1131.0,462,10,82,7118.8656
3762418,42.70909999999999,-104.81,69.0,3.9962000000000004,3.9702,31.0,29.0,1141.0,462,10,82,7118.8656
3762419,42.711479999999995,-104.89,69.1,3.9983000000000004,3.9722,31.0,29.0,1151.0,462,10,82,7118.8656
3762420,42.7329,-104.8,70.0,4.001200000000001,3.9741999999999997,31.0,29.0,1161.0,462,10,82,7118.8656
3762421,42.73885,-104.81,70.0,4.0032,3.9762000000000004,31.0,29.0,1171.0,462,10,82,7118.8656
3762422,42.7924,-104.9,70.0,4.0051,3.9782,31.0,29.0,1181.0,462,10,82,7118.8656
3762423,42.79597,-104.89,70.1,4.0064,3.9802,31.0,29.0,1191.0,462,10,82,7118.8656
3762424,42.830479999999994,-104.82,71.0,4.0100999999999996,3.9823,31.0,29.0,1201.0,462,10,82,7118.8656
3762425,42.85547,-104.99,71.0,4.0114,3.9852,31.0,29.0,1211.0,462,10,82,7118.8656
3762426,42.88759999999999,-104.89,71.0,4.0150999999999994,3.9873000000000003,31.0,29.0,1221.0,462,10,82,7118.8656
3762427,42.889979999999994,-104.82,71.0,4.0161999999999995,3.9902,31.0,29.0,1231.0,462,10,82,7118.8656
3762428,42.91497,-105.0,71.1,4.0182,3.9923,31.0,29.0,1241.0,462,10,82,7118.8656
3762429,42.949479999999994,-105.0,72.0,4.0203999999999995,3.9951000000000003,31.0,29.0,1251.0,462,10,82,7118.8656
3762430,42.9709,-104.97,72.0,4.0241,3.9962000000000004,31.0,29.0,1261.0,462,10,82,7118.8656
3762431,42.97685,-104.73,72.0,4.0252,3.9983000000000004,31.0,29.0,1271.0,462,10,82,7118.8656
3762432,43.0304,-104.98,72.0,4.0271,4.001200000000001,31.0,29.0,1281.0,462,10,82,7118.8656
3762433,43.03397,-104.78,72.1,4.0284,4.0033,31.0,29.0,1291.0,462,10,82,7118.8656
3762434,43.0661,-104.61,73.0,4.0321,4.0062,31.0,29.0,1301.0,462,10,82,7118.8656
3762435,43.068479999999994,-104.67,73.0,4.0331,4.0081,31.0,29.1,1311.0,462,10,82,7118.8656
3762436,43.093469999999996,-104.4,73.0,4.0343,4.0093,31.0,30.0,1321.0,462,10,82,7118.8656
3762437,43.127979999999994,-104.42,73.0,4.0373,4.0122,31.0,30.0,1331.0,462,10,82,7118.8656
3762438,43.152969999999996,-104.6,73.1,4.0403,4.0142999999999995,31.0,30.0,1341.0,462,10,82,7118.8656
3762439,43.187479999999994,-104.61999999999999,74.0,4.0433,4.017099999999999,31.0,30.0,1351.0,462,10,82,7118.8656
3762440,43.2089,-104.77,74.0,4.046,4.0182,31.0,30.0,1361.0,462,10,82,7118.8656
3762441,43.212469999999996,-104.5,74.0,4.0465,4.0203,31.0,30.0,1371.0,462,10,82,7118.8656
3762442,43.2446,-104.48,74.0,4.0511,4.0232,31.0,30.0,1381.0,462,10,82,7118.8656
3762443,43.25055,-104.34,74.1,4.052199999999999,4.0254,31.0,30.0,1391.0,462,10,82,7118.8656
3762444,43.31005,-104.69,75.0,4.0542,4.0291,31.0,30.0,1401.0,462,10,82,7118.8656
3762445,43.3636,-104.57,75.0,4.0563,4.0303,31.0,30.0,1411.0,462,10,82,7118.8656
3762446,43.367169999999994,-104.33,75.0,4.059200000000001,4.0331,31.0,30.0,1421.0,462,10,82,7118.8656
3762447,43.3993,-104.61,75.1,4.0611999999999995,4.0342,31.0,30.0,1431.0,462,10,82,7118.8656
3762448,43.40167999999999,-104.69,76.0,4.0634,4.0364,31.0,30.0,1441.0,462,10,82,7118.8656
3762449,43.426669999999994,-104.61,76.0,4.0671,4.0401,31.0,30.0,1451.0,462,10,82,7118.8656
3762450,43.46117999999999,-104.69,76.0,4.068300000000001,4.041300000000001,31.0,30.0,1461.0,462,10,82,7118.8656
3762451,43.4826,-104.63,76.0,4.071300000000001,4.0442,31.0,30.0,1471.0,462,10,82,7118.8656
3762452,43.48855,-104.88000000000001,76.1,4.0741,4.046200000000001,31.0,30.0,1481.0,462,10,82,7118.8656
3762453,43.5421,-104.66,77.0,4.075200000000001,4.0482,31.1,30.0,1491.0,462,10,82,7118.8656
3762454,43.545669999999994,-104.28,77.0,4.0771999999999995,4.0503,32.0,30.0,1501.0,462,10,82,7118.8656
3762455,43.577799999999996,-104.14999999999999,77.0,4.0793,4.0533,32.0,30.0,1511.0,462,10,82,7118.8656
3762456,43.583749999999995,-104.61999999999999,77.0,4.0821,4.0561,32.0,30.0,1521.0,462,10,82,7118.8656
3762457,43.63967999999999,-104.75,77.1,4.0835,4.0573,32.0,30.0,1531.0,462,10,82,7118.8656
3762458,43.6611,-104.31,78.0,4.088,4.0602,32.0,30.0,1541.0,462,10,82,7118.8656
3762459,43.667049999999996,-104.38000000000001,78.0,4.0884,4.062200000000001,32.0,30.0,1551.0,462,10,82,7118.8656
3762460,43.7206,-104.2,78.0,4.0922,4.0642,32.0,30.0,1561.0,462,10,82,7118.8656
3762461,43.724169999999994,-104.21000000000001,78.0,4.0942,4.0662,32.0,30.0,1571.0,462,10,82,7118.8656
3762462,43.75867999999999,-104.33,78.1,4.0962,4.0684000000000005,32.0,30.0,1581.0,462,10,82,7118.8656
3762463,43.76582,-100.39,79.0,4.0966,4.0707,32.0,30.0,1591.0,462,10,82,7118.8656
3762464,43.62539999999999,-61.14,79.0,4.082999999999999,4.058,32.0,30.0,1601.0,462,10,82,7118.8656
3762465,43.51472999999999,-48.89,79.0,4.0737,4.0488,32.0,30.0,1611.0,462,10,82,7118.8656
3762466,43.4826,-48.82,79.0,4.070900000000001,4.047,32.0,30.0,1621.0,462,10,82,7118.8656
3762467,43.480219999999996,-48.99,79.0,4.07,4.047,32.0,30.0,1631.0,462,10,82,7118.8656
3762468,43.4588,-48.879999999999995,79.0,4.07,4.0470999999999995,32.0,30.0,1641.0,462,10,82,7118.8656
3762469,43.4588,-48.730000000000004,79.1,4.07,4.0479,32.0,30.0,1651.0,462,10,82,7118.8656
3762470,43.4588,-49.02,80.0,4.07,4.047,32.0,30.0,1661.0,462,10,82,7118.8656
3762471,43.46117999999999,-49.14,80.0,4.0701,4.0472,32.0,30.0,1671.0,462,10,82,7118.8656
3762472,43.4826,-48.63,80.0,4.071200000000001,4.0489999999999995,32.0,30.0,1681.0,462,10,82,7118.8656
3762473,43.4826,-48.9,80.0,4.072900000000001,4.049099999999999,32.0,30.0,1691.0,462,10,82,7118.8656
3762474,43.486169999999994,-48.89,80.0,4.0722000000000005,4.05,32.0,30.0,1701.0,462,10,82,7118.8656
3762475,43.518299999999996,-48.809999999999995,80.0,4.074,4.0502,32.0,30.0,1711.0,462,10,82,7118.8656
3762476,43.518299999999996,-48.92,80.0,4.0741,4.052099999999999,32.0,30.0,1721.0,462,10,82,7118.8656
3762477,43.52067999999999,-49.08,80.0,4.0753,4.0531,32.0,30.0,1731.0,462,10,82,7118.8656
3762478,43.5421,-48.92,80.1,4.0779000000000005,4.053999999999999,32.0,30.0,1741.0,462,10,82,7118.8656
3762479,43.545669999999994,-49.06,81.0,4.0771999999999995,4.0543,32.0,30.0,1751.0,462,10,82,7118.8656
3762480,43.577799999999996,-48.72,81.0,4.079,4.0569,32.0,30.0,1761.0,462,10,82,7118.8656
3762481,43.577799999999996,-48.92,81.0,4.0792,4.0562000000000005,32.0,30.0,1771.0,462,10,82,7118.8656
3762482,43.577799999999996,-49.08,81.0,4.081200000000001,4.0581,32.0,30.0,1781.0,462,10,82,7118.8656
3762483,43.58017999999999,-48.92,81.0,4.0831,4.0591,32.0,30.0,1791.0,462,10,82,7118.8656
3762484,43.6016,-49.1,81.0,4.084099999999999,4.060099999999999,31.9,30.0,1801.0,462,10,82,7118.8656
3762485,43.605169999999994,-49.13,81.0,4.085,4.0611,31.0,30.0,1811.0,462,10,82,7118.8656
3762486,43.637299999999996,-49.39,81.0,4.0851,4.062,31.0,30.0,1821.0,462,10,82,7118.8656
3762487,43.63967999999999,-49.309999999999995,81.1,4.0861,4.062200000000001,31.0,30.0,1831.0,462,10,82,7118.8656
3762488,43.6611,-49.41,82.0,4.0870999999999995,4.0641,31.0,30.0,1841.0,462,10,82,7118.8656
3762489,43.664669999999994,-49.48,82.0,4.0881,4.065200000000001,31.0,30.0,1851.0,462,10,82,7118.8656
3762490,43.696799999999996,-49.309999999999995,82.0,4.089099999999999,4.067,31.0,30.0,1861.0,462,10,82,7118.8656
3762491,43.696799999999996,-49.39,82.0,4.0901,4.0672,31.0,30.0,1871.0,462,10,82,7118.8656
3762492,43.69917999999999,-49.28,82.0,4.091200000000001,4.069,31.0,30.0,1881.0,462,10,82,7118.8656
3762493,43.7206,-49.120000000000005,82.0,4.0931999999999995,4.0692,31.0,30.0,1891.0,462,10,82,7118.8656
3762494,43.7206,-49.309999999999995,82.0,4.095,4.071200000000001,31.0,30.0,1901.0,462,10,82,7118.8656
3762495,43.724169999999994,-49.42,82.1,4.0953,4.073,31.0,30.0,1911.0,462,10,82,7118.8656
3762496,43.756299999999996,-49.550000000000004,83.0,4.0981,4.0731,31.0,29.9,1921.0,462,10,82,7118.8656
3762497,43.75867999999999,-49.11,83.0,4.0989,4.0742,31.0,29.0,1931.0,462,10,82,7118.8656
3762498,43.7801,-49.22,83.0,4.0981,4.0761,31.0,29.0,1941.0,462,10,82,7118.8656
3762499,43.783669999999994,-49.39,83.0,4.0992,4.0771,31.0,29.0,1951.0,462,10,82,7118.8656
3762500,43.815799999999996,-49.309999999999995,83.0,4.1011,4.0781,31.0,29.0,1961.0,462,10,82,7118.8656
3762501,43.815799999999996,-49.37,83.0,4.1023000000000005,4.079,31.0,29.0,1971.0,462,10,82,7118.8656
3762502,43.81817999999999,-49.11,83.0,4.104900000000001,4.0792,31.0,29.0,1981.0,462,10,82,7118.8656
3762503,43.84316999999999,-49.22,83.0,4.1042000000000005,4.0811,31.0,29.0,1991.0,462,10,82,7118.8656
3762504,43.875299999999996,-49.37,83.1,4.1059,4.0822,31.0,29.0,2001.0,462,10,82,7118.8656
3762505,43.875299999999996,-49.09,84.0,4.105300000000001,4.084099999999999,31.0,29.0,2011.0,462,10,82,7118.8656
3762506,43.875299999999996,-49.02,84.0,4.1081,4.085,31.0,29.0,2021.0,462,10,82,7118.8656
3762507,43.87768,-49.190000000000005,84.0,4.1091,4.0852,31.0,29.0,2031.0,462,10,82,7118.8656
3762508,43.8991,-49.13,84.0,4.110200000000001,4.0870999999999995,31.0,29.0,2041.0,462,10,82,7118.8656
3762509,43.90266999999999,-49.379999999999995,84.0,4.1121,4.0881,31.0,29.0,2051.0,462,10,82,7118.8656
3762510,43.934799999999996,-49.190000000000005,84.0,4.1131,4.089099999999999,31.0,29.0,2061.0,462,10,82,7118.8656
3762511,43.93718,-49.11,84.0,4.1141,4.090199999999999,31.0,29.0,2071.0,462,10,82,7118.8656
3762512,43.9586,-49.2,84.0,4.115,4.092,31.0,29.0,2081.0,462,10,82,7118.8656
3762513,43.9586,-49.22,84.1,4.1152,4.0922,31.0,29.0,2091.0,462,10,82,7118.8656
3762514,43.96216999999999,-49.379999999999995,85.0,4.1171,4.094099999999999,31.0,29.0,2101.0,462,10,82,7118.8656
3762515,43.994299999999996,-49.2,85.0,4.1181,4.095,31.0,29.0,2111.0,462,10,82,7118.8656
3762516,43.99668,-49.2,85.0,4.1192,4.0952,31.0,29.0,2121.0,462,10,82,7118.8656
3762517,44.0181,-49.230000000000004,85.0,4.1211,4.097099999999999,31.0,29.0,2131.0,462,10,82,7118.8656
3762518,44.02166999999999,-49.5,85.0,4.1221,4.098,31.0,29.0,2141.0,462,10,82,7118.8656
3762519,44.053799999999995,-49.46,85.0,4.123,4.0982,31.0,29.0,2151.0,462,10,82,7118.8656
3762520,44.053799999999995,-49.15,85.0,4.1233,4.1002,31.0,29.0,2161.0,462,10,82,7118.8656
3762521,44.053799999999995,-49.58,85.1,4.1261,4.1021,31.0,29.0,2171.0,462,10,82,7118.8656
3762522,44.05975,-49.39,86.0,4.1270999999999995,4.103,31.0,29.0,2181.0,462,10,82,7118.8656
3762523,44.113299999999995,-49.309999999999995,86.0,4.1282,4.1033,31.0,29.0,2191.0,462,10,82,7118.8656
3762524,44.113299999999995,-49.4,86.0,4.1301,4.106,31.0,29.0,2201.0,462,10,82,7118.8656
3762525,44.113299999999995,-49.4,86.0,4.131,4.1061,31.0,29.0,2211.0,462,10,82,7118.8656
3762526,44.11568,-49.39,86.0,4.1312,4.107200000000001,31.0,29.0,2221.0,462,10,82,7118.8656
3762527,44.1371,-49.28,86.0,4.1331,4.109,31.0,29.0,2231.0,462,10,82,7118.8656
3762528,44.1371,-49.14,86.0,4.134099999999999,4.1092,31.0,28.9,2241.0,462,10,82,7118.8656
3762529,44.14066999999999,-49.5,86.0,4.135,4.1111,31.0,28.0,2251.0,462,10,82,7118.8656
3762530,44.17518,-49.49,86.1,4.1354,4.1121,31.0,28.0,2261.0,462,10,82,7118.8656
